Date,Open,High,Low,Close,Adj Close,Volume
2018-09-11,130000.000000,130500.000000,128000.000000,128000.000000,128000.000000,514468
2018-09-12,128500.000000,131000.000000,128000.000000,129500.000000,129500.000000,340635
2018-09-13,130500.000000,130500.000000,128000.000000,128500.000000,128500.000000,411245
2018-09-14,129500.000000,131000.000000,129000.000000,129500.000000,129500.000000,259936
2018-09-17,129000.000000,129500.000000,128000.000000,128500.000000,128500.000000,305158
2018-09-18,128500.000000,130000.000000,128000.000000,128000.000000,128000.000000,368661
2018-09-19,128500.000000,129000.000000,125500.000000,126500.000000,126500.000000,420484
2018-09-20,126500.000000,130000.000000,126000.000000,129000.000000,129000.000000,378436
2018-09-21,131000.000000,131000.000000,127500.000000,129000.000000,129000.000000,765535
2018-09-27,130000.000000,130500.000000,128500.000000,130500.000000,130500.000000,465760
2018-09-28,130000.000000,130500.000000,128000.000000,129500.000000,129500.000000,295867
2018-10-01,130000.000000,130000.000000,128500.000000,129000.000000,129000.000000,233662
2018-10-02,128500.000000,129500.000000,128000.000000,128500.000000,128500.000000,215297
2018-10-04,128500.000000,129000.000000,122500.000000,124500.000000,124500.000000,671140
2018-10-05,126000.000000,126000.000000,123000.000000,124500.000000,124500.000000,284015
2018-10-08,123500.000000,124000.000000,121500.000000,122000.000000,122000.000000,386710
2018-10-10,122500.000000,123000.000000,119500.000000,120000.000000,120000.000000,536984
2018-10-11,118500.000000,120500.000000,116000.000000,116000.000000,116000.000000,701523
2018-10-12,115500.000000,118000.000000,114500.000000,115500.000000,115500.000000,672541
2018-10-15,116500.000000,117000.000000,111500.000000,113500.000000,113500.000000,697689
2018-10-16,114000.000000,117500.000000,113500.000000,116500.000000,116500.000000,503295
2018-10-17,117500.000000,119500.000000,116500.000000,118500.000000,118500.000000,385112
2018-10-18,118000.000000,118500.000000,114000.000000,116000.000000,116000.000000,708181
2018-10-19,114500.000000,117500.000000,114000.000000,115500.000000,115500.000000,493067
2018-10-22,115000.000000,118000.000000,114500.000000,118000.000000,118000.000000,378176
2018-10-23,117000.000000,118000.000000,114000.000000,116500.000000,116500.000000,575347
2018-10-24,117500.000000,118500.000000,116000.000000,117000.000000,117000.000000,776694
2018-10-25,116000.000000,116000.000000,102500.000000,110000.000000,110000.000000,1633392
2018-10-26,110000.000000,113000.000000,107500.000000,108000.000000,108000.000000,867074
2018-10-29,106000.000000,108500.000000,104000.000000,106000.000000,106000.000000,876545
2018-10-30,106500.000000,109500.000000,106000.000000,107500.000000,107500.000000,429587
2018-10-31,106500.000000,107000.000000,103500.000000,106500.000000,106500.000000,752213
2018-11-01,106500.000000,109000.000000,104500.000000,108500.000000,108500.000000,487868
2018-11-02,107000.000000,110500.000000,106500.000000,110000.000000,110000.000000,586857
2018-11-05,107000.000000,107500.000000,103500.000000,104000.000000,104000.000000,921610
2018-11-06,105000.000000,108500.000000,104500.000000,107500.000000,107500.000000,775343
